,SMILES,InChIKey,inchi_connectivity,pchembl_value_Mean,Year
416,CC1Oc2c(C(=O)C1C)c(O)c1c(O)cc(O)c(-c3c(O)cc(O)c4c(O)c5c(cc34)OC(C)C(C)C5=O)c1c2,RHNVLFNWDGWACV-UHFFFAOYSA-N,RHNVLFNWDGWACV,5.67,2008
417,O=C(CNC(=O)C(c1ccccc1)c1ccccc1)NN=Cc1cnccc1,RIABCKZFFZHIHH-UHFFFAOYSA-N,RIABCKZFFZHIHH,5.24,2008
418,CCOc1c(Cl)cc(CNc2ccc(N3CCCC3)cc2)cc1OC,RIFAGEDURJEQIZ-UHFFFAOYSA-N,RIFAGEDURJEQIZ,5.57,2008
419,O=C1NC(=O)N(Cc2ccc(F)cc2)C(=O)C1=Cc1ccc([N+](=O)[O-])s1,RIKBSDKJZWWSCZ-UHFFFAOYSA-N,RIKBSDKJZWWSCZ,5.13,2008
420,Cc1cc(OCCCc2c(C(=O)O)[nH]c3c2c(Cl)ccc3)ccc1Cl,RJBZTTIFZKOCJA-UHFFFAOYSA-N,RJBZTTIFZKOCJA,6.09,2013
421,Cc1cc(OCCCc2c(C(=O)NS(=O)(=O)CCOc3ccccc3)[nH]c3ccccc23)cc(C)c1Cl,RJSZFIHODLTGBK-UHFFFAOYSA-N,RJSZFIHODLTGBK,6.49,2016
422,Cc1cc(OCCCc2c(C(=O)O)[nH]c3c2cccc3-c2c(C)n(C)nc2COCCN(C)C)cc(C)c1Cl,RJTYTRDTYIOSFA-UHFFFAOYSA-N,RJTYTRDTYIOSFA,7.6,2017
423,Cc1cccc(-c2ccc(CC3NC(=O)N(C(Cc4ccccc4)C(=O)NS(=O)(=O)c4ccc(Cl)c([N+](=O)[O-])c4)C3=O)cc2)c1,RKJXISLZPZCUCS-UHFFFAOYSA-N,RKJXISLZPZCUCS,5.64,2015
424,CCOC(=O)c1c(CCCOc2cccc3c2cccc3)c2c(c(-c3c(COc4ccc(N5CCNCC5)cc4)n(C)nc3C)ccc2)n1CCN1CCOCC1,ROIUCPMHEWDTOL-UHFFFAOYSA-N,ROIUCPMHEWDTOL,8.309999999999999,2015
425,COc1ccc(C(=O)C=Cc2cc(Cl)c(O)c(OC)c2)cc1,ROIWJFVIDAOOLM-UHFFFAOYSA-N,ROIWJFVIDAOOLM,5.0,2016
426,CC(C)NC(=O)c1cc(Sc2ccc(C(C)C)cc2)cnc1O,RQXQJQQTUFIHKH-UHFFFAOYSA-N,RQXQJQQTUFIHKH,6.33,2013
427,CCCCN=C1C(=O)NC2=C1c1c3c2cccc3c(Oc2ccc(C(C)C)cc2)cc1,RRAOKGXYLVNIAW-UHFFFAOYSA-N,RRAOKGXYLVNIAW,6.85,2013
428,N#CC(=CC=Cc1ccccc1)C(=O)NCc1ccccc1,RUZVBNIIMZBGQA-UHFFFAOYSA-N,RUZVBNIIMZBGQA,6.256666666666667,2013
429,COc1ccc(S(=O)(=O)NC(=O)C(Cc2ccccc2)NC(=O)Cc2c(C)n(-c3ccc(-c4ccccc4)cc3)c3c2cc(OC)cc3)cc1,RVELPQFQFFFRHM-UHFFFAOYSA-N,RVELPQFQFFFRHM,6.06,2017
430,O=C(O)c1c(CCCOc2cccc3ccccc23)c2cccc3c2n1CCC[S+]3[O-],RWBITVLVWMQUOJ-UHFFFAOYSA-N,RWBITVLVWMQUOJ,7.13,2015
431,O=C(O)CSc1c(O)c2c(cccc2)c(NS(=O)(=O)c2ccccc2-c2ccccc2)c1,RXYYPYDPEDTDSR-UHFFFAOYSA-N,RXYYPYDPEDTDSR,5.69,2014
432,O=C(NS(=O)(=O)c1ccccc1)C(Cc1ccc(Br)cc1)N1C(=O)C(=Cc2ccc(-c3ccc(Cl)cc3)cc2)SC1=S,RYQDANONZXIWFO-UHFFFAOYSA-N,RYQDANONZXIWFO,7.18,2015
433,Cc1ccc(-c2ccc(OC3CNC(C(=O)NC(Cc4ccccc4)C(=O)NS(=O)(=O)c4cc([N+](=O)[O-])c(Cl)cc4)C3)cc2)cc1,RZBNTOGKGQMNSL-UHFFFAOYSA-N,RZBNTOGKGQMNSL,5.89,2017
434,O=C(O)c1c(CCCOc2cccc(C(F)(F)F)c2)c2c(cccc2)[nH]1,SACQHKZWXLVRKP-UHFFFAOYSA-N,SACQHKZWXLVRKP,5.77,2013
435,Cc1ccccc1N1C(=O)C(=Cc2cccc(OCc3ccc(C(=O)O)cc3)c2)SC1=S,SBUUWMLPOCXDGC-UHFFFAOYSA-N,SBUUWMLPOCXDGC,5.5,2015
436,CC(=NNC(=O)c1cc(NN=C(C)c2c(O)ccc(O)c2)ccc1)c1c(O)ccc(O)c1,SEHBGEMUSZFVRB-UHFFFAOYSA-N,SEHBGEMUSZFVRB,5.46,2008
437,CCN(CCO)c1nc(SC)nc2c1sc1c2c2c(CCC2)c(-c2ccco2)n1,SELHUGVIDVJWPG-UHFFFAOYSA-N,SELHUGVIDVJWPG,5.73,2008
438,CC(C)Oc1ccc(-c2cc(-c3ccc(OC(C)C)cc3OC(C)C)nc(C(=O)O)c2)cc1,SELRRIXOZGOHEF-UHFFFAOYSA-N,SELRRIXOZGOHEF,4.71,2018
439,CSc1nc(-c2ccco2)c(-c2ccco2)nn1,SERAYZIPJKSYSO-UHFFFAOYSA-N,SERAYZIPJKSYSO,4.99,2008
440,O=C(O)c1cc(-c2ccc(Oc3ccccc3)cc2)cc(-c2ccc([N+](=O)[O-])cc2)n1,SFGPPIKMMSYUSN-UHFFFAOYSA-N,SFGPPIKMMSYUSN,4.86,2018
441,CN(C)c1ccc(C=c2sc3nc(-c4ccccc4)nn3c2=O)cc1,SFKFPLPBBNOSPV-UHFFFAOYSA-N,SFKFPLPBBNOSPV,5.25,2008
442,CCC(=O)Nc1ccc(C(=O)COC(=O)c2nn3c(C)ccnc3n2)cc1,SFSXJSGHHBGQMI-UHFFFAOYSA-N,SFSXJSGHHBGQMI,5.06,2009
443,O=C(Nc1cc([N+](=O)[O-])c(F)cc1)c1cc2c(cc1)C(=O)OC2=O,SGBRISRXPKHZNB-UHFFFAOYSA-N,SGBRISRXPKHZNB,5.41,2008
444,N#Cc1c2ccc(NC(=O)c3ccc(F)cc3)cn2c2c1nc1ccccc1n2,SGKCULACOSUZRC-UHFFFAOYSA-N,SGKCULACOSUZRC,5.8,2008
445,CCCCN=C1C(=O)NC2=C1c1c3c2cccc3c(Sc2ccc(N)cc2)cc1,SGWMAESMAPTEEP-UHFFFAOYSA-N,SGWMAESMAPTEEP,6.16,2013
446,O=C(NN=Cc1ccncc1)c1c(O)c([N+](=O)[O-])cc([N+](=O)[O-])c1,SHLKDTBOZOTQLN-UHFFFAOYSA-N,SHLKDTBOZOTQLN,5.49,2008
447,Cc1cc(OCCCc2c(C(=O)Nc3cc(C(=O)O)ccn3)[nH]c3c2ccc(Cl)c3-c2c(C)n(C)nc2C)cc(C)c1Cl,SHNGAYOOGXWWIY-UHFFFAOYSA-N,SHNGAYOOGXWWIY,7.92,2018
448,CCOc1c2ccccc2c(C=C[N+](=O)[O-])cc1,SHTYEDHRCHTDDY-UHFFFAOYSA-N,SHTYEDHRCHTDDY,5.66,2008
449,O=C(O)c1ccc(-n2cccc2C=NNC(=O)c2cc3c(ccc(Br)c3)o2)cc1,SIFPICQLVICEFD-UHFFFAOYSA-N,SIFPICQLVICEFD,5.34,2008
450,Cc1cc(OCCCc2c3C(=O)N(c4cccc5c4n(C)cc5C(=O)O)CCCn3c3c2ccc(Cl)c3-c2c(C)n(C)nc2C)cc(C)c1Cl,SIUYYHMJPRXSEZ-UHFFFAOYSA-N,SIUYYHMJPRXSEZ,8.756666666666666,2018
451,O=C(O)c1cc(-c2ccc(Br)cc2)cc(-c2ccccc2)n1,SKVJSHOZHGDDLF-UHFFFAOYSA-N,SKVJSHOZHGDDLF,4.0,2018
452,Cc1c(-c2c(C)cc3c(C(C)C)c(O)c(O)c(C=NCCCC(=O)O)c3c2O)c(O)c2c(C=NCCCC(=O)O)c(O)c(O)c(C(C)C)c2c1,SLACVTBRGGXEOK-UHFFFAOYSA-N,SLACVTBRGGXEOK,7.03,2016
453,Cc1cc(OCCCc2c(C(=O)NS(=O)(=O)c3ccccc3)[nH]c3ccccc23)cc(C)c1Cl,SMGRUAFEHILHHU-UHFFFAOYSA-N,SMGRUAFEHILHHU,6.44,2016
454,COc1c2[nH]c(C(=O)O)c(C)c2ccc1,SNDRJHVKDDIAPY-UHFFFAOYSA-N,SNDRJHVKDDIAPY,5.55,2008
455,COc1ccc(-c2cnnc(NN=Cc3ccc(O)cc3)n2)cc1,SNLSIVQVKGPUOU-UHFFFAOYSA-N,SNLSIVQVKGPUOU,5.09,2008
456,O=C(C=Cc1cccc(C(F)(F)F)c1)Nc1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1,SNSDYKQFGBFTKR-UHFFFAOYSA-N,SNSDYKQFGBFTKR,5.27,2016
457,O=C1NC(=S)NC(=O)C1=NNc1c([N+](=O)[O-])cc(-c2ccccc2)cc1,SNUSEFBDJKUCGR-UHFFFAOYSA-N,SNUSEFBDJKUCGR,5.32,2008
458,Cc1cc(OCCCc2c3C(=O)N(c4cn(C)c5ccc(C(=O)O)cc45)CCCn3c3c2ccc(Cl)c3-c2c(C)n(C)nc2C)cc(C)c1Cl,SNXZLJPTQJSGBF-UHFFFAOYSA-N,SNXZLJPTQJSGBF,9.718333333333334,2018
459,COc1cccc(NS(=O)(=O)c2cc3c(cc2)NC(c2ccc(C(=O)O)cc2)C2CC=CC32)c1,SOAFFYNTNJRBTG-UHFFFAOYSA-N,SOAFFYNTNJRBTG,5.175,2008
460,CCOC(=O)C1CCCN(c2ccc(NC(=O)c3c4nc(C)nc(O)c4ns3)cc2)C1,SOMRSGZDUWXXCH-UHFFFAOYSA-N,SOMRSGZDUWXXCH,5.28,2008
461,O=C(O)c1cc(N2N=C(C(F)(F)F)C(=CC=Cc3ccco3)C2=O)ccc1Cl,SOXPXFNHPPANGT-UHFFFAOYSA-N,SOXPXFNHPPANGT,5.33,2008
462,O=C(O)c1c(CCCOc2ccc(Cl)c3ccccc23)c2cccc3c2n1CCS3,SPYVTODDKXWTQY-UHFFFAOYSA-N,SPYVTODDKXWTQY,6.7,2015
463,O=C(O)c1cc(S(=O)(=O)NCc2ccccc2Cl)c2ccccc2c1O,SRCMPGMYNOFYLZ-UHFFFAOYSA-N,SRCMPGMYNOFYLZ,4.3,2016
464,CCOC(=O)COc1ccc2ccn(CCCOc3cc(C)c(Cl)c(C)c3)c2c1,SROGWNFOMIJWLG-UHFFFAOYSA-N,SROGWNFOMIJWLG,5.47,2017
465,Cc1cc(OCCCc2c(C(=O)NS(=O)(=O)c3ccccc3)[nH]c3c2cccc3-c2c(C)nccc2)cc(C)c1Cl,SSTFYXCIQVCBLV-UHFFFAOYSA-N,SSTFYXCIQVCBLV,7.85,2016
466,O=C(O)COc1ccc2ccn(CCCOc3ccc(Cl)cc3)c2c1,SUQSBBNONUZHRP-UHFFFAOYSA-N,SUQSBBNONUZHRP,4.89,2017
467,O=C(O)CSc1c(O)c2c(cccc2)c(NS(=O)(=O)c2ccc(F)cc2)c1,SVMSPCODNMIVPY-UHFFFAOYSA-N,SVMSPCODNMIVPY,5.37,2014
468,Cc1cc(OCCCc2c(C(=O)Nc3ccc(C(=O)O)cc3)[nH]c3c2ccc(Cl)c3-c2c(C)n(C)nc2C)cc(C)c1Cl,SWKNMXYCUSMXEK-UHFFFAOYSA-N,SWKNMXYCUSMXEK,7.66,2018
469,COc1ccccc1N1C(=O)C(=Cc2ccc(OCc3ccc(C(=O)O)cc3)cc2)SC1=S,SYALXDPIEWWOEL-UHFFFAOYSA-N,SYALXDPIEWWOEL,5.41,2015
470,Cc1cc(Cn2c(-c3ccccc3)nc3c(cc(O)c(O)c3O)c2=O)c(O)cc1,SYEGIOUDEHFYQT-UHFFFAOYSA-N,SYEGIOUDEHFYQT,6.91,2013
471,CC(C)(C)c1ccc(SCCCn2ccc3ccc(OCC(=O)O)cc32)cc1,TVIUZQGHGQCARY-UHFFFAOYSA-N,TVIUZQGHGQCARY,5.62,2017
472,O=C(Nc1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1)c1ccccc1,TVPSJQIEGFPHDV-UHFFFAOYSA-N,TVPSJQIEGFPHDV,5.17,2012
473,O=C(O)COc1ccc(C=NNC(=O)c2ccc(-c3csc(Nc4ccc(Cl)cc4)n3)cc2)cc1,TXWSATBBJRPVTL-UHFFFAOYSA-N,TXWSATBBJRPVTL,6.05,2008
474,Cc1c(C)cc(NC(=O)CN2C(=O)SC(=Cc3ccc(-c4c(C)ccc(C(=O)O)c4)o3)C2=O)cc1,TXXAYCBWDDMQLU-UHFFFAOYSA-N,TXXAYCBWDDMQLU,5.69,2008
475,Cc1ccc(-c2cc(-c3ccccc3)c3c(N)ncnc3n2)cc1,TYHSPMPGRFODKV-UHFFFAOYSA-N,TYHSPMPGRFODKV,5.54,2008
476,O=C(O)c1cccc(NC2=C(Cl)C(=O)c3c(cccc3)C2=O)c1,TYLPTGMQARBNQU-UHFFFAOYSA-N,TYLPTGMQARBNQU,5.44,2008
477,COc1ccc(-n2cccc2C=C2C(=N)N3N=C(c4ccco4)SC3=NC2=O)cc1,TYNJPKWWVKKUQA-UHFFFAOYSA-N,TYNJPKWWVKKUQA,5.01,2008
478,Cc1cc(OCCCn2c(C(=O)N(C)C)cc3ccc(OCc4ccccc4C(=O)O)cc32)cc(C)c1Cl,TYXDVFHSCBAALD-UHFFFAOYSA-N,TYXDVFHSCBAALD,6.24,2017
479,CCOc1ccc(NC(=O)N(CCN2CCOCC2)Cc2cc3c(cc2)N(CC)CCC3)cc1,TZJIPJWKVRVWBR-UHFFFAOYSA-N,TZJIPJWKVRVWBR,6.07,2008
480,Cc1c2cc(O)c(=O)cc-2oc2c1cc(O)c(O)c2,TZVNNUHRZXQCHM-UHFFFAOYSA-N,TZVNNUHRZXQCHM,5.27,2008
481,Cc1ccc(CC(=O)NC(Cc2ccc(OCc3ccc(-c4ccccc4)cc3)cc2)C(=O)NS(=O)(=O)c2ccc(NCCCc3ccccc3)c([N+](=O)[O-])c2)cc1,UAGNHVFBJJUWLW-UHFFFAOYSA-N,UAGNHVFBJJUWLW,6.72,2018
482,O=C(Cc1cc(O)c(O)c(O)c1)NCc1ccc(C(=O)N2CCN(Cc3ccccc3-c3ccccc3)CC2)cc1,UAXMDMPPRIUNLT-UHFFFAOYSA-N,UAXMDMPPRIUNLT,6.75,2016
483,COC(=O)CN=Cc1c2c(O)c(-c3c(C)cc4c(C(C)C)c(O)c(O)c(C=NC(=O)OC)c4c3O)c(C)cc2c(C(C)C)c(O)c1O,UBAPMKADBUUOTN-UHFFFAOYSA-N,UBAPMKADBUUOTN,6.56,2016
484,COc1ccc(OCCCn2c(C(N)=O)cc3ccc(OCC(=O)O)cc32)cc1,UBMFQQZRJUNWES-UHFFFAOYSA-N,UBMFQQZRJUNWES,5.11,2017
485,CC(C)c1ccc(Oc2ccc3c(=C(C#N)C#N)c(=O)c4cccc2c43)cc1,UDVBMMDZBKGNTP-UHFFFAOYSA-N,UDVBMMDZBKGNTP,5.43,2013
486,CCC(CC)C(=O)NCCS(=O)(=O)NC(=O)c1c(CCCOc2cc(C)c(Cl)c(C)c2)c2c(cc(Cl)cc2)[nH]1,UDWGSSPXSAXPBO-UHFFFAOYSA-N,UDWGSSPXSAXPBO,7.8,2016
487,CC(C)c1ccc(-n2nc(C(=O)O)cc2-c2ccc(OCc3ccccc3)cc2)cc1,UENGMGNNNAYDNG-UHFFFAOYSA-N,UENGMGNNNAYDNG,6.65,2016
488,O=C(C=Cc1ccc(C(F)(F)F)cc1)Nc1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1,UFAJKVWLOKHZLD-UHFFFAOYSA-N,UFAJKVWLOKHZLD,5.77,2016
489,NC(=O)c1cc2c(cc(OCC(=O)O)cc2)n1CCCOc1cccc2ccccc12,UFFRQRIVSNLQQG-UHFFFAOYSA-N,UFFRQRIVSNLQQG,4.99,2017
490,Cc1cc(OCCCc2c(C(=O)NS(=O)(=O)CCNC(=O)C(F)(F)F)[nH]c3cc(Cl)ccc23)cc(C)c1Cl,UFJRDUXURXDSQI-UHFFFAOYSA-N,UFJRDUXURXDSQI,6.94,2016
491,Cc1ccc(-c2ccc(OC3CC(C(=O)NC(Cc4ccccc4)C(=O)NS(=O)(=O)c4ccc(C)cc4)N(C(=O)OC(C)(C)C)C3)cc2)cc1,UGCSLJKFNAYTSO-UHFFFAOYSA-N,UGCSLJKFNAYTSO,5.72,2015
492,CC(C)c1ccc(O)c(Cn2c(-c3ccccc3)nc3c(cc(O)c(O)c3O)c2=O)c1,UGGKGLCTXKBKQS-UHFFFAOYSA-N,UGGKGLCTXKBKQS,6.21,2013
493,CCC(=O)NCCS(=O)(=O)NC(=O)c1c(CCCOc2cc(C)c(Cl)c(C)c2)c2c(cc(Cl)cc2)[nH]1,UGYTUHFXEWCFQO-UHFFFAOYSA-N,UGYTUHFXEWCFQO,7.06,2016
494,Cc1cc(OCCCc2c(C(=O)NCc3cc(C(=O)O)ccc3)[nH]c3c2ccc(Cl)c3-c2c(C)n(C)nc2C)cc(C)c1Cl,UIEBFHMSKKNVIG-UHFFFAOYSA-N,UIEBFHMSKKNVIG,7.345000000000001,2018
495,Cc1cc(OCCCc2c(C(=O)NS(=O)(=O)CCNC(=O)c3cccn3C)[nH]c3ccccc23)cc(C)c1Cl,UIHPPEAWUFEMKF-UHFFFAOYSA-N,UIHPPEAWUFEMKF,7.05,2016
496,O=C1N=C2C(=C1NCCCc1ccccc1)c1ccc(N3CCSCC3)c3cccc2c13,UIMDYSCARYVYQT-UHFFFAOYSA-N,UIMDYSCARYVYQT,7.82,2013
497,Cc1cc(OCCCc2c(C(=O)Nc3cc(C(=O)O)cnc3)[nH]c3c2ccc(Cl)c3-c2c(C)n(C)nc2C)cc(C)c1Cl,UJBDBUQHMJYLGN-UHFFFAOYSA-N,UJBDBUQHMJYLGN,7.314999999999999,2018
498,CC(C)Oc1ccc(-c2cc(C(=O)O)nn2-c2ccccc2)cc1,UKGNVPWMQUQOGC-UHFFFAOYSA-N,UKGNVPWMQUQOGC,5.44,2016
499,Cc1cc(OCCCc2c(C(=O)NC(C)(C)C)[nH]c3ccccc23)cc(C)c1Cl,ULBIMQZBSJJTLE-UHFFFAOYSA-N,ULBIMQZBSJJTLE,6.0,2015
500,c1ccc2c(CSc3n[nH]cn3)cccc2c1,ULTUFXIBAOPILK-UHFFFAOYSA-N,ULTUFXIBAOPILK,4.07,2013
501,Cc1cc2c(c(O)c1-c1c(O)c3c(cc1C)c(C(C)C)c(O)c(O)c3C=O)c(C=O)c(O)c(O)c2C,UMHZWCFXZIHUEL-UHFFFAOYSA-N,UMHZWCFXZIHUEL,6.28,2018
502,Cc1cc(OCCCc2c(C(=O)NS(=O)(=O)c3ccccc3)[nH]c3cc(Cl)ccc23)cc(C)c1Cl,UPSTZIYEYCDOAV-UHFFFAOYSA-N,UPSTZIYEYCDOAV,7.04,2016
503,CC(C)c1ccc(Oc2ccc3C4=C(NC(=O)C4=NCCCc4ccccc4)c4cccc2c43)cc1,UQGNXYDWNJQPQF-UHFFFAOYSA-N,UQGNXYDWNJQPQF,7.41,2013
504,C=C(c1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1)c1c(C)cc2c(c1)C(C)(C)CCC2(C)C,UQOYPUQPZRJYPK-UHFFFAOYSA-N,UQOYPUQPZRJYPK,7.22,2016
505,COc1ccc(Sc2ccc3C4=C(C#N)C(=O)N=C4c4cccc2c43)cc1,UQVOXUZIGHRSOD-UHFFFAOYSA-N,UQVOXUZIGHRSOD,6.615,2011
506,O=C(CC(Sc1ccc(Cl)cc1)C(=O)O)c1ccc(C2CCCCC2)cc1,UTDWHKHTQVYLAL-UHFFFAOYSA-N,UTDWHKHTQVYLAL,4.885,2014
507,COc1ccc(C(=O)Nc2ccc(C(=O)NS(=O)(=O)c3ccc(NCCSc4ccccc4)c([N+](=O)[O-])c3)cc2)cc1,UXKLXWUPKCCRON-UHFFFAOYSA-N,UXKLXWUPKCCRON,5.51,2012
508,O=C(O)c1cc(S(=O)(=O)N2CCN(Cc3ccccc3)CC2)c2ccccc2c1O,UZSDKWNQNYWAPK-UHFFFAOYSA-N,UZSDKWNQNYWAPK,5.47,2016
509,O=C(O)CSc1cc(CNS(=O)(=O)c2ccccc2)c2ccccc2c1O,VCEMSHYQQJQCOX-UHFFFAOYSA-N,VCEMSHYQQJQCOX,4.19,2014
510,Cc1cc(OCCCn2c(C(=O)N3CCCCC3)cc3ccc(OCc4ccccc4C(=O)O)cc32)cc(C)c1Cl,VCLWBHSWYDTQJD-UHFFFAOYSA-N,VCLWBHSWYDTQJD,6.7,2017
511,O=C(O)c1c(CCCOc2ccccc2)c2c(cccc2)[nH]1,VHWIMNXKIKSFJQ-UHFFFAOYSA-N,VHWIMNXKIKSFJQ,4.46,2013
512,COc1c(-c2ccc(O)cc2)oc2c(c(O)cc(O)c2)c1=O,VJJZJBUCDWKPLC-UHFFFAOYSA-N,VJJZJBUCDWKPLC,5.27,2009
513,Cc1ccc2c(C)c(C(=O)O)oc2c1C,VJKQDNBXKMSKKV-UHFFFAOYSA-N,VJKQDNBXKMSKKV,3.67,2013
514,Cc1cc(OCCCn2ccc3c2cccc3OCc2ccccc2C(=O)O)cc(C)c1Cl,VJKUDDOPPPACMV-UHFFFAOYSA-N,VJKUDDOPPPACMV,6.85,2017
515,COc1ccc(NC(=O)Cc2c(SC)c3c(cccc3)n2Cc2ccccc2)cc1,VJMHLVJMZJVISJ-UHFFFAOYSA-N,VJMHLVJMZJVISJ,5.21,2008
516,Cc1c(C(=O)O)n2CCOc3cccc1c32,VJMSVWADLPRVOE-UHFFFAOYSA-N,VJMSVWADLPRVOE,4.75,2015
517,Cc1cc(OCCCc2c(C(=O)NS(=O)(=O)c3cc(NC4Cc5c(cccc5)C4)ncc3)[nH]c3c2ccc(Cl)c3-c2c(C)n(C)nc2C)cc(C)c1Cl,VJULYCPFGCLEOF-UHFFFAOYSA-N,VJULYCPFGCLEOF,8.105,2016
518,O=[N+]([O-])c1c(O)ccc(S(=O)(=O)c2cc([N+](=O)[O-])c(O)cc2)c1,VKCVEIUNYZTNAK-UHFFFAOYSA-N,VKCVEIUNYZTNAK,5.225,2008
519,Cc1cc(OCCCc2c3C(=O)N(Cc4cc(C(=O)O)ccc4)CCCn3c3c2cccc3-c2c(C)n(C)nc2C)cc(C)c1Cl,VMBSCFPYXBSHSU-UHFFFAOYSA-N,VMBSCFPYXBSHSU,7.68,2018
520,O=C(O)COc1c(C(Nc2ncccc2)c2cc(Cl)c3cccnc3c2O)cccc1,VMEDTSNKTYMQLG-UHFFFAOYSA-N,VMEDTSNKTYMQLG,5.69,2008
